Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 0)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 1)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 2)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 3)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 4)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 5)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 6)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 7)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 8)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 9)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 10)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 1)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 2)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 3)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 4)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 5)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 6)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 7)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 8)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 9)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 10)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 0)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
3275,14512.31666666,13753.3,14617.16666666,14600.08333333,13822.0,13826.466666659999,14615.68333333,14627.533333329999,14610.18333333,14568.266666659998,,873.0,864.0,818.0,831.0,863.0,787.0,878.0,797.0,873.0,849.0,,226.0,1381.0,36.0,10
3280,15348.95,14592.116666659998,15448.18333333,15419.466666659999,14654.966666659999,14656.133333329999,15445.08333333,15458.783333329999,15439.56666666,15403.883333329999,,838.0,828.0,788.0,798.0,825.0,752.0,845.0,766.0,837.0,816.0,,206.0,1381.0,33.0,10
3285,16181.43333333,15417.58333333,16277.93333333,16263.783333329999,15499.95,15499.966666659999,16277.56666666,16291.266666659998,16277.533333329999,16235.33333333,,807.0,796.0,761.0,773.0,792.0,724.0,819.0,740.0,810.0,788.0,,189.0,1381.0,48.0,10
3290,16342.95,16263.16666666,16144.05,16156.06666666,16330.33333333,16332.45,16154.766666659998,16128.65,16154.266666659998,16189.33333333,,786.0,772.0,767.0,781.0,769.0,702.0,833.0,747.0,816.0,798.0,,187.0,1381.0,34.0,10
3295,15585.91666666,16172.3,15386.91666666,15406.95,16102.366666659998,16085.883333329999,15450.2,15380.2,15413.5,15441.633333329999,,742.0,781.0,729.0,745.0,775.0,712.0,797.0,708.0,775.0,760.0,,163.0,1381.0,40.0,10
3300,14855.9,15413.283333329999,14679.83333333,14696.73333333,15374.18333333,15365.133333329999,14694.216666659999,14672.73333333,14696.31666666,14729.466666659999,,698.0,745.0,696.0,711.0,738.0,680.0,757.0,675.0,741.0,725.0,,142.0,1381.0,28.0,10
3305,14017.65,14711.4,13853.18333333,13893.616666659998,14627.466666659999,14618.75,13934.91666666,13795.866666659998,13906.98333333,13920.58333333,,654.0,714.0,656.0,669.0,703.0,645.0,718.0,635.0,699.0,681.0,,129.0,1381.0,14.0,10
3310,13157.68333333,13860.1,13012.66666666,13054.48333333,13822.466666659999,13745.8,13147.15,12998.616666659998,13082.866666659998,13116.266666659998,,614.0,677.0,616.0,628.0,662.0,605.0,677.0,598.0,656.0,640.0,,111.0,1381.0,11.0,10
3315,12304.1,13099.783333329999,12189.4,12275.466666659999,12965.5,12906.95,12320.216666659999,12196.266666659998,12315.2,12295.783333329999,,574.0,641.0,577.0,590.0,623.0,568.0,636.0,560.0,615.0,598.0,,85.0,1381.0,14.0,10
3320,11538.266666659998,12268.716666659999,11455.98333333,11472.05,12191.9,12092.16666666,11510.6,11435.48333333,11524.16666666,11503.43333333,,538.0,599.0,543.0,551.0,584.0,531.0,596.0,523.0,572.0,556.0,,50.0,1381.0,14.0,10
3325,10736.3,11486.93333333,10625.31666666,10640.58333333,11403.83333333,11370.4,10678.15,10587.51666666,10707.91666666,10685.4,,505.0,560.0,503.0,511.0,547.0,497.0,555.0,487.0,529.0,516.0,,20.0,1381.0,33.0,10
3330,10006.51666666,10667.25,10007.21666666,10005.783333329999,10576.91666666,10526.783333329999,10008.66666666,9994.05,10007.73333333,10000.6,,468.0,519.0,473.0,480.0,509.0,461.0,521.0,459.0,496.0,484.0,,0.0,1381.0,31.0,10
3335,10002.58333333,10007.76666666,9999.783333329999,9999.23333333,10008.65,10007.36666666,10001.283333329999,9999.23333333,10000.08333333,10005.1,,468.0,487.0,472.0,479.0,480.0,436.0,523.0,460.0,498.0,485.0,,0.0,1381.0,33.0,10
3340,10001.11666666,9999.95,10001.783333329999,10014.01666666,9999.23333333,10001.48333333,10001.58333333,10000.133333329999,10005.6,10000.1,,467.0,486.0,471.0,481.0,480.0,434.0,522.0,462.0,500.0,485.0,,0.0,1381.0,44.0,10
3345,9999.18333333,10010.83333333,10001.48333333,10000.11666666,10000.133333329999,10000.2,9999.133333329999,9999.18333333,9999.18333333,10001.33333333,,467.0,486.0,470.0,479.0,482.0,433.0,521.0,461.0,498.0,484.0,,0.0,1381.0,35.0,10
3350,10000.43333333,9999.83333333,10000.43333333,10000.45,10001.33333333,9999.18333333,10000.48333333,10000.45,10000.45,10000.8,,470.0,484.0,470.0,478.0,479.0,430.0,520.0,461.0,499.0,483.0,,0.0,1381.0,43.0,10
3355,10000.0,10000.98333333,9999.96666666,9999.95,10000.43333333,10000.45,9999.95,9999.95,10001.283333329999,9998.2,,469.0,482.0,468.0,478.0,479.0,428.0,519.0,462.0,500.0,482.0,,0.0,1381.0,35.0,10
3360,10001.0,10000.05,9996.883333329999,9999.96666666,9996.91666666,9996.91666666,9996.7,9996.86666666,10000.21666666,9994.4,,470.0,482.0,467.0,479.0,481.0,427.0,518.0,463.0,499.0,482.0,,0.0,1381.0,30.0,10
3365,10000.883333329999,10000.51666666,10001.35,9999.68333333,10013.7,10013.68333333,10001.35,9993.11666666,10000.71666666,10001.15,,471.0,482.0,466.0,479.0,483.0,427.0,518.0,465.0,499.0,485.0,,0.0,1381.0,11.0,10
3370,9999.86666666,10001.55,10001.8,9999.48333333,9999.7,9999.7,10001.783333329999,10002.05,10001.48333333,10002.23333333,,470.0,481.0,464.0,480.0,483.0,426.0,517.0,468.0,501.0,486.0,,0.0,1381.0,14.0,10
3375,10000.1,10001.45,10001.18333333,9999.35,9996.31666666,9996.25,10001.18333333,10001.08333333,10000.51666666,9995.36666666,,469.0,480.0,462.0,480.0,482.0,427.0,517.0,468.0,500.0,486.0,,0.0,1381.0,28.0,10
3380,9999.05,9998.133333329999,9999.25,10000.16666666,10000.26666666,9998.98333333,9999.25,10002.3,10003.25,10000.16666666,,469.0,480.0,464.0,481.0,483.0,426.0,517.0,470.0,503.0,488.0,,0.0,1381.0,33.0,10
3385,9999.76666666,9999.43333333,10000.55,9999.71666666,10000.08333333,10000.08333333,10000.533333329999,10005.15,10005.25,10003.86666666,,468.0,482.0,464.0,481.0,483.0,427.0,518.0,467.0,503.0,489.0,,0.0,1381.0,12.0,10
3390,9999.85,10002.46666666,9999.55,9999.633333329999,10000.31666666,10000.31666666,10002.91666666,10008.01666666,10002.383333329999,10000.883333329999,,470.0,482.0,465.0,481.0,484.0,427.0,518.0,466.0,501.0,487.0,,0.0,1381.0,37.0,10
3395,10001.58333333,10002.83333333,9999.35,10000.73333333,10003.133333329999,9999.95,9999.35,10004.66666666,10001.7,9992.033333329999,,469.0,481.0,464.0,481.0,484.0,428.0,516.0,466.0,497.0,488.0,,0.0,1381.0,33.0,10
3400,9999.71666666,9997.58333333,10000.16666666,10000.31666666,10007.66666666,10008.1,10003.46666666,10002.1,10000.01666666,10000.033333329999,,469.0,481.0,465.0,480.0,484.0,429.0,517.0,464.0,495.0,488.0,,0.0,1381.0,30.0,10
3405,10002.6,10003.06666666,10003.16666666,10002.85,10000.2,10000.11666666,10005.86666666,9999.98333333,9999.98333333,10005.51666666,,469.0,482.0,465.0,480.0,482.0,429.0,516.0,465.0,496.0,489.0,,0.0,1381.0,45.0,10
3410,10004.75,9999.98333333,10009.0,10005.51666666,10000.31666666,10002.08333333,10006.2,10002.58333333,10002.56666666,10001.25,,467.0,482.0,466.0,480.0,482.0,429.0,517.0,465.0,498.0,491.0,,0.0,1381.0,23.0,10
3415,10000.5,10002.55,10002.66666666,10000.21666666,10002.58333333,10005.41666666,10000.21666666,10000.25,9999.43333333,10003.61666666,,466.0,482.0,466.0,479.0,482.0,428.0,518.0,466.0,497.0,492.0,,0.0,1381.0,35.0,10
3420,9999.16666666,9999.65,10000.3,10000.2,10000.2,10000.2,10000.23333333,10000.21666666,10000.23333333,10002.71666666,,466.0,483.0,466.0,477.0,482.0,428.0,517.0,467.0,497.0,492.0,,0.0,1381.0,35.0,10
3425,9995.41666666,9998.06666666,9991.71666666,9994.58333333,9998.96666666,10000.21666666,9991.7,9998.2,9993.7,10001.783333329999,,466.0,483.0,467.0,476.0,479.0,428.0,516.0,465.0,496.0,489.0,,0.0,1381.0,35.0,10
3430,9998.35,9996.21666666,9994.85,9997.43333333,9996.33333333,9996.35,9994.98333333,9993.2,9997.21666666,9997.81666666,,467.0,484.0,469.0,473.0,477.0,428.0,516.0,462.0,494.0,489.0,,0.0,1381.0,21.0,10
3435,10000.0,9997.18333333,9998.36666666,10000.56666666,9997.51666666,10000.36666666,9998.35,9995.18333333,10001.71666666,10001.81666666,,466.0,486.0,473.0,472.0,476.0,428.0,518.0,461.0,497.0,489.0,,0.0,1381.0,9.0,10
3440,9997.35,10006.35,10000.33333333,10000.0,10001.33333333,10001.33333333,10000.33333333,10000.43333333,9999.883333329999,10003.533333329999,,465.0,488.0,471.0,472.0,477.0,430.0,516.0,459.0,496.0,488.0,,0.0,1381.0,34.0,10
3445,10000.08333333,10000.95,10000.1,10000.18333333,9999.95,9999.95,10000.11666666,10002.31666666,10001.16666666,10001.08333333,,465.0,487.0,469.0,472.0,477.0,429.0,515.0,462.0,498.0,490.0,,0.0,1381.0,10.0,10
3450,10000.283333329999,9999.83333333,10000.06666666,10000.15,10000.05,10000.05,10000.06666666,10003.0,10002.93333333,10000.45,,464.0,489.0,469.0,471.0,477.0,428.0,515.0,464.0,498.0,490.0,,0.0,1381.0,11.0,10
3455,10000.56666666,10000.383333329999,10000.55,10000.16666666,10000.06666666,10000.06666666,10000.55,10001.98333333,10000.4,10010.33333333,,465.0,490.0,468.0,470.0,476.0,429.0,515.0,463.0,499.0,488.0,,0.0,1381.0,19.0,10
3460,9999.43333333,10005.41666666,9999.5,9999.26666666,10003.5,10001.283333329999,9999.5,10004.91666666,10001.11666666,9999.81666666,,465.0,489.0,468.0,471.0,476.0,428.0,515.0,465.0,499.0,486.0,,0.0,1381.0,20.0,10
3465,9999.96666666,10000.75,9998.7,10000.18333333,10000.66666666,10000.66666666,9998.71666666,10003.83333333,9999.75,9999.26666666,,467.0,488.0,468.0,471.0,478.0,431.0,515.0,465.0,499.0,485.0,,0.0,1381.0,30.0,10
3470,10000.05,9999.76666666,9999.5,10000.35,10000.81666666,9999.08333333,10000.43333333,9997.71666666,9996.95,9999.48333333,,469.0,488.0,468.0,472.0,478.0,433.0,515.0,464.0,498.0,482.0,,0.0,1381.0,11.0,10
3475,10005.7,9996.95,9998.73333333,9998.75,9998.43333333,9998.633333329999,10001.18333333,9998.73333333,9999.68333333,9996.76666666,,472.0,488.0,469.0,471.0,478.0,434.0,516.0,462.0,498.0,482.0,,0.0,1381.0,14.0,10
3480,10000.883333329999,10006.43333333,10004.7,10001.86666666,9998.76666666,10003.3,10002.1,9999.93333333,9997.31666666,10002.133333329999,,473.0,488.0,467.0,471.0,476.0,434.0,516.0,460.0,499.0,482.0,,0.0,1381.0,38.0,10
3485,10002.4,10006.26666666,10005.4,10004.06666666,9987.48333333,9987.86666666,10001.383333329999,10001.35,10001.35,9994.56666666,,474.0,489.0,469.0,472.0,476.0,435.0,518.0,461.0,499.0,482.0,,0.0,1381.0,34.0,10
3490,9997.51666666,10001.36666666,9998.66666666,9997.76666666,10001.41666666,10001.36666666,9996.73333333,9995.61666666,9996.73333333,9995.66666666,,473.0,488.0,470.0,474.0,475.0,437.0,518.0,460.0,499.0,482.0,,0.0,1381.0,28.0,10
3495,9992.7,9999.71666666,9998.1,9999.883333329999,10003.06666666,10000.283333329999,9998.1,9997.93333333,10000.05,10002.83333333,,472.0,487.0,468.0,474.0,476.0,438.0,517.0,462.0,497.0,483.0,,0.0,1381.0,33.0,10
3500,10001.66666666,9992.81666666,9995.16666666,9997.95,9988.133333329999,9988.11666666,9995.15,9996.8,9997.01666666,9996.56666666,,473.0,486.0,468.0,474.0,474.0,438.0,517.0,463.0,494.0,482.0,,0.0,1381.0,36.0,10
3505,10000.133333329999,9995.7,9999.633333329999,9996.31666666,9999.66666666,9999.65,9999.61666666,9999.86666666,9999.43333333,10000.73333333,,471.0,486.0,470.0,473.0,473.0,439.0,518.0,462.0,493.0,480.0,,0.0,1381.0,11.0,10
3510,9999.91666666,9989.58333333,10000.15,9999.73333333,9999.93333333,9999.93333333,10000.15,10000.45,10003.283333329999,10000.75,,470.0,484.0,471.0,475.0,472.0,439.0,519.0,462.0,492.0,482.0,,0.0,1381.0,6.0,10
3515,9999.533333329999,10001.633333329999,9999.8,9999.883333329999,9999.93333333,9999.93333333,9999.783333329999,9997.55,10001.76666666,9998.55,,470.0,485.0,472.0,475.0,473.0,435.0,519.0,462.0,491.0,487.0,,0.0,1381.0,8.0,10
3520,10000.68333333,10005.01666666,10000.36666666,9999.61666666,10001.633333329999,9999.98333333,10000.383333329999,10000.91666666,10000.41666666,9999.48333333,,468.0,487.0,471.0,474.0,474.0,434.0,517.0,460.0,489.0,490.0,,0.0,1381.0,10.0,10
3525,10000.23333333,10000.43333333,10002.18333333,9999.93333333,9999.0,9999.0,10002.2,10004.5,10003.98333333,10001.43333333,,465.0,488.0,473.0,473.0,473.0,431.0,518.0,460.0,488.0,490.0,,0.0,1381.0,24.0,10
3530,10000.08333333,10004.01666666,9999.95,9999.883333329999,10001.033333329999,10001.033333329999,10001.8,10006.93333333,10002.31666666,10002.85,,464.0,489.0,472.0,474.0,474.0,430.0,517.0,464.0,487.0,489.0,,0.0,1381.0,22.0,10
3535,10001.05,10002.68333333,10000.43333333,10001.05,10003.0,9999.98333333,10000.43333333,10006.16666666,10001.06666666,10005.15,,462.0,488.0,472.0,473.0,472.0,430.0,516.0,468.0,489.0,490.0,,0.0,1381.0,30.0,10
3540,9996.08333333,9994.033333329999,9999.91666666,10000.8,10006.66666666,10008.25,10002.6,10002.25,10002.9,10000.25,,459.0,488.0,473.0,473.0,472.0,429.0,516.0,469.0,489.0,489.0,,0.0,1381.0,35.0,10
3545,10002.46666666,10001.8,10002.83333333,10001.16666666,10015.25,10013.61666666,10006.883333329999,10001.35,10001.35,9999.01666666,,459.0,488.0,471.0,473.0,474.0,428.0,516.0,469.0,490.0,490.0,,0.0,1381.0,32.0,10
3550,10002.16666666,10001.383333329999,10005.61666666,10004.9,10001.55,10002.11666666,10003.283333329999,9999.883333329999,9999.883333329999,10006.73333333,,460.0,488.0,471.0,473.0,476.0,426.0,516.0,468.0,490.0,493.0,,0.0,1381.0,30.0,10
3555,10002.6,9999.91666666,10002.83333333,10000.05,9999.86666666,10002.86666666,10000.91666666,10000.01666666,10000.01666666,10001.11666666,,461.0,489.0,474.0,472.0,476.0,424.0,519.0,464.0,491.0,491.0,,0.0,1381.0,33.0,10
3560,9999.95,10000.25,10003.35,10001.16666666,10000.01666666,10000.23333333,10000.0,9995.08333333,9999.96666666,9999.81666666,,464.0,489.0,473.0,474.0,476.0,423.0,518.0,465.0,492.0,491.0,,0.0,1381.0,51.0,10
3565,9997.1,9999.65,9993.383333329999,9999.533333329999,9986.18333333,9986.2,9993.18333333,9991.6,9994.48333333,9990.66666666,,466.0,488.0,473.0,476.0,479.0,422.0,516.0,465.0,493.0,491.0,,0.0,1381.0,29.0,10
3570,10000.1,10008.46666666,9998.383333329999,9996.783333329999,9997.55,9997.55,9997.8,9998.0,9997.8,10000.95,,467.0,489.0,473.0,477.0,480.0,422.0,515.0,464.0,494.0,490.0,,0.0,1381.0,29.0,10
3575,10000.08333333,9997.25,10000.43333333,10000.08333333,9995.83333333,9995.8,10000.43333333,10001.2,10002.6,9999.23333333,,466.0,488.0,473.0,477.0,480.0,422.0,515.0,465.0,495.0,487.0,,0.0,1381.0,7.0,10
3580,9999.95,10000.08333333,9999.91666666,10001.05,9997.8,9997.883333329999,9999.9,10000.96666666,10003.2,10006.533333329999,,466.0,487.0,473.0,477.0,480.0,423.0,515.0,465.0,495.0,486.0,,0.0,1381.0,48.0,10
3585,9999.71666666,10000.68333333,9998.633333329999,9999.61666666,10000.283333329999,10000.283333329999,9998.3,10001.58333333,10001.33333333,9999.2,,467.0,487.0,471.0,477.0,479.0,423.0,513.0,465.0,496.0,486.0,,0.0,1381.0,12.0,10
3590,9999.68333333,9999.7,10001.033333329999,9999.98333333,9999.65,9999.65,10000.23333333,10004.68333333,10005.91666666,9999.3,,465.0,487.0,472.0,476.0,480.0,423.0,513.0,461.0,495.0,487.0,,0.0,1381.0,29.0,10
3595,9999.66666666,10003.533333329999,10000.8,9999.65,10000.21666666,10000.21666666,10000.81666666,10000.65,10002.58333333,10000.56666666,,467.0,487.0,471.0,477.0,482.0,423.0,513.0,458.0,492.0,486.0,,0.0,1381.0,20.0,10
3600,10002.6,10003.85,9999.96666666,9999.18333333,10005.8,10000.21666666,9999.96666666,10005.56666666,10002.98333333,10000.05,,468.0,487.0,471.0,478.0,484.0,426.0,513.0,457.0,493.0,487.0,,0.0,1381.0,23.0,10
3605,9998.86666666,10001.6,10000.66666666,9998.1,9994.31666666,9994.3,9999.65,10004.26666666,9998.85,10008.26666666,,469.0,487.0,473.0,478.0,484.0,426.0,513.0,457.0,492.0,488.0,,0.0,1381.0,32.0,10
3610,10001.8,9999.23333333,10001.48333333,10000.05,9998.58333333,10004.91666666,10004.3,10002.15,9999.15,10003.2,,466.0,487.0,473.0,480.0,485.0,426.0,514.0,461.0,491.0,486.0,,0.0,1381.0,28.0,10
3615,10004.8,9999.133333329999,9999.7,9999.75,10002.633333329999,10000.93333333,10001.61666666,10000.033333329999,9999.76666666,10001.21666666,,467.0,486.0,471.0,481.0,488.0,425.0,512.0,462.0,490.0,486.0,,0.0,1381.0,34.0,10
3620,10001.25,9999.65,10001.65,10000.68333333,10000.46666666,10006.35,10002.58333333,10000.01666666,10000.033333329999,10000.05,,465.0,486.0,472.0,480.0,489.0,426.0,514.0,462.0,489.0,487.0,,0.0,1381.0,39.0,10
3625,10002.23333333,10004.01666666,10005.61666666,10004.21666666,10013.76666666,10014.08333333,10001.033333329999,9998.4,9999.9,10004.7,,465.0,488.0,473.0,479.0,489.0,426.0,516.0,460.0,487.0,486.0,,0.0,1381.0,36.0,10
3630,9996.06666666,9999.91666666,9996.98333333,10000.383333329999,9999.86666666,10000.73333333,9994.383333329999,9991.25,9994.36666666,9991.6,,465.0,487.0,474.0,479.0,489.0,427.0,518.0,457.0,486.0,486.0,,0.0,1381.0,37.0,10
3635,9999.93333333,9998.633333329999,9997.81666666,9999.8,10000.83333333,10000.883333329999,9996.61666666,9995.26666666,9996.95,9998.93333333,,465.0,487.0,475.0,480.0,490.0,430.0,520.0,459.0,487.0,487.0,,0.0,1381.0,40.0,10
3640,9999.2,9989.56666666,10000.65,9999.68333333,9992.15,9992.1,9999.96666666,9998.65,9999.96666666,9995.8,,465.0,490.0,476.0,479.0,490.0,431.0,520.0,460.0,487.0,486.0,,0.0,1381.0,11.0,10
3645,10000.8,9996.0,10002.23333333,10000.06666666,9999.85,9999.85,10001.533333329999,9999.66666666,10001.55,10003.133333329999,,466.0,489.0,478.0,479.0,490.0,430.0,522.0,460.0,486.0,486.0,,0.0,1381.0,8.0,10
3650,10000.133333329999,10000.08333333,9999.11666666,9999.48333333,10001.15,10001.15,9998.83333333,9999.58333333,9999.76666666,10001.05,,465.0,488.0,480.0,478.0,489.0,429.0,523.0,461.0,486.0,487.0,,0.0,1381.0,22.0,10
3655,,9999.48333333,,0.0,,0.0,0.0,0.0,0.0,0.0,,,1000.0,1000.0,,,1000.0,,1000.0,1000.0,1000.0,,,1381.0,150.0,7
3660,0.0,0.0,0.0,,0.0,0.0,,0.0,,794.05,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,,439.0,,0.0,1381.0,187.0,7
3665,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,1000.0,,1000.0,1000.0,,1000.0,,1000.0,,,0.0,1381.0,434.0,7
3670,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,1000.0,,1000.0,,,,1000.0,,1000.0,,,1381.0,434.0,6
3675,0.0,,1891.65,1750.25,0.0,1871.6,1840.2666666666,0.0,1966.75,1952.4833333333,,1000.0,,952.0,862.0,1000.0,906.0,960.0,1000.0,922.0,942.0,,0.0,1381.0,617.0,9
3680,,0.0,,,,0.0,0.0,,0.0,0.0,,,1000.0,1000.0,,,1000.0,1000.0,1000.0,,,,,1381.0,408.0,5
3685,0.0,,1636.8666666666,,0.0,1592.4833333333,1636.8666666666,0.0,,1652.4333333333,,1000.0,,749.0,,1000.0,703.0,779.0,1000.0,,705.0,,0.0,,,7
3690,,,,,,,,,,,,,,,,,,,,,,,,,,0
3720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,,,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,0.0,-1.0,-1.0,11
3725,628.1,0.0,0.0,0.0,930.0833333333,688.75,0.0,803.4166666666,0.0,772.5833333333,694.85,607.0,1000.0,1000.0,1000.0,418.0,505.0,1000.0,449.0,1000.0,382.0,407.0,0.0,1381.0,136.0,11
3730,2119.7833333332997,793.4666666666,598.8166666666,871.4166666666,2408.8,2176.5833333333,738.1,2305.85,897.4666666666,2249.35,2178.9666666666,804.0,430.0,269.0,404.0,637.0,710.0,531.0,725.0,510.0,612.0,609.0,74.0,1381.0,391.0,11
3735,3525.78333333,2279.25,2067.8333333333,2342.9,3844.98333333,3632.31666667,2212.7,3755.98333333,2387.85,3688.4,3636.71666667,869.0,669.0,516.0,621.0,705.0,752.0,713.0,800.0,746.0,680.0,669.0,87.0,1381.0,335.0,11
3740,5065.7,3719.81666667,3553.5,3776.13333333,5359.3,5193.95,3663.36666667,5264.23333333,3862.85,5195.35,5193.93333333,902.0,736.0,599.0,681.0,749.0,789.0,765.0,848.0,814.0,715.0,710.0,88.0,1381.0,441.0,11
3745,6714.51666666,5229.55,5103.88333333,5279.15,6990.53333333,6745.76666666,5193.95,6808.11666666,5355.33333333,6823.05,6762.933333329999,922.0,788.0,649.0,725.0,788.0,817.0,800.0,878.0,851.0,760.0,736.0,89.0,1381.0,419.0,11
3750,8230.633333329999,6851.9,6669.78333333,6916.81666666,8522.283333329999,8260.86666666,6791.983333329999,8317.05,6910.633333329999,8348.56666666,8314.73333333,928.0,831.0,683.0,776.0,806.0,835.0,836.0,899.0,881.0,780.0,751.0,104.0,1381.0,699.0,11
3755,9824.51666666,8354.48333333,8215.55,8432.4,10106.9,9808.61666666,8305.71666666,9837.033333329999,8428.23333333,9945.4,9892.06666666,935.0,846.0,701.0,796.0,820.0,852.0,847.0,914.0,901.0,800.0,766.0,109.0,1381.0,572.0,11
3760,11006.06666666,9938.11666666,9774.86666666,10018.11666666,11113.8,11007.883333329999,9905.533333329999,11074.06666666,9977.33333333,11042.91666666,11008.01666666,908.0,863.0,714.0,818.0,789.0,835.0,860.0,898.0,915.0,777.0,744.0,112.0,1381.0,24.0,11
3765,11765.15,11058.73333333,10957.65,11078.95,11870.05,11767.466666659999,11027.76666666,11830.2,11119.65,11801.783333329999,11769.41666666,860.0,842.0,699.0,791.0,750.0,790.0,837.0,855.0,891.0,738.0,705.0,99.0,1381.0,47.0,11
3770,12514.93333333,11814.48333333,11711.93333333,11835.5,12624.31666666,12517.68333333,11785.383333329999,12586.15,11877.283333329999,12557.81666666,12517.08333333,820.0,800.0,664.0,751.0,720.0,754.0,795.0,819.0,849.0,707.0,673.0,89.0,1381.0,24.0,11
3775,13279.9,12574.8,12473.31666666,12590.266666659998,13386.68333333,13281.91666666,12543.7,13346.56666666,12634.266666659998,13311.633333329999,13281.33333333,792.0,767.0,635.0,721.0,693.0,724.0,761.0,789.0,813.0,682.0,648.0,81.0,1381.0,51.0,11
3780,14035.4,13330.883333329999,13226.18333333,13349.716666659999,14138.9,14037.33333333,13301.3,14102.633333329999,13392.43333333,14069.35,14039.58333333,766.0,740.0,612.0,695.0,671.0,699.0,733.0,765.0,783.0,664.0,630.0,74.0,1381.0,21.0,11
3785,14165.56666666,14088.616666659998,13986.15,14111.41666666,13970.6,14104.883333329999,14058.81666666,14052.716666659999,14148.33333333,14048.533333329999,14098.81666666,755.0,718.0,593.0,674.0,672.0,692.0,711.0,769.0,759.0,668.0,630.0,74.0,1381.0,44.0,11
3790,13430.91666666,14043.81666666,14142.533333329999,13995.8,13249.41666666,13378.466666659999,14074.43333333,13311.2,14010.0,13333.18333333,13375.516666659998,711.0,721.0,605.0,679.0,636.0,650.0,706.0,727.0,760.0,634.0,596.0,62.0,1381.0,67.0,11
3795,12784.23333333,13316.98333333,13432.31666666,13280.766666659998,12571.55,12679.25,13359.81666666,12615.33333333,13277.3,12650.616666659998,12674.85,667.0,685.0,573.0,644.0,603.0,617.0,672.0,690.0,718.0,605.0,568.0,53.0,1381.0,61.0,11
3800,12003.73333333,12632.95,12704.81666666,12604.1,11807.966666659999,11875.65,12664.05,11862.91666666,12559.73333333,11901.7,11875.66666666,626.0,650.0,542.0,611.0,563.0,577.0,637.0,648.0,680.0,572.0,531.0,45.0,1381.0,48.0,11
3805,11102.65,11881.216666659999,11910.4,11859.06666666,10933.55,11076.36666666,11889.35,11074.83333333,11824.06666666,11032.36666666,11059.533333329999,583.0,610.0,507.0,576.0,519.0,535.0,600.0,605.0,641.0,530.0,495.0,37.0,1381.0,49.0,11
3810,10353.11666666,11017.3,11100.23333333,10979.55,10933.55,10324.55,11049.71666666,10323.25,11013.45,10264.26666666,10270.68333333,544.0,565.0,470.0,530.0,481.0,494.0,558.0,564.0,598.0,491.0,460.0,22.0,1381.0,52.0,11
3815,9515.41666666,10272.133333329999,10308.46666666,10218.48333333,9331.91666666,9534.01666666,10293.4,9561.2,10253.61666666,9430.08333333,9451.01666666,502.0,528.0,437.0,490.0,443.0,450.0,520.0,520.0,555.0,450.0,422.0,10.0,1381.0,33.0,11
3820,9089.36666666,9446.5,9510.5,9391.05,9331.91666666,9089.93333333,9450.76666666,9084.43333333,9475.01666666,9091.55,9089.8,481.0,485.0,403.0,447.0,429.0,427.0,480.0,494.0,512.0,432.0,404.0,0.0,1381.0,44.0,11
3825,9085.73333333,9089.61666666,9086.8,9089.95,9092.58333333,9087.9,9089.4,9092.93333333,9090.55,9089.76666666,9086.95,481.0,465.0,385.0,432.0,430.0,426.0,461.0,495.0,492.0,432.0,404.0,0.0,1381.0,30.0,11
3830,9100.1,9092.95,9093.51666666,9097.033333329999,9092.58333333,9101.66666666,9089.95,9094.383333329999,9090.633333329999,9092.11666666,9102.26666666,482.0,466.0,388.0,432.0,427.0,426.0,461.0,495.0,492.0,434.0,407.0,0.0,1381.0,47.0,11
