,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
,0,1,2,3,4,5,6,7
Timestamp,,,,,,,,
1701876050000,12626.43333333,13050.216666659999,13122.616666659998,12690.966666659999,,,,
1701876055000,12795.383333329999,13056.7,12922.05,12904.06666666,,,,
1701876060000,12612.766666659998,13048.766666659998,13140.08333333,12898.23333333,,,,
1701876065000,12776.48333333,13065.05,12870.68333333,12722.58333333,,,,
1701876070000,12977.45,12854.0,12928.98333333,13044.66666666,,,,
1701876075000,13122.33333333,13208.616666659998,13273.966666659999,12922.08333333,,,,
1701876080000,13068.91666666,13078.31666666,13108.0,13020.95,,,,
1701876085000,12976.883333329999,13305.33333333,13052.95,13040.98333333,,,,
1701876090000,13218.81666666,13204.31666666,13261.73333333,13296.16666666,,,,
1701876095000,,13452.533333329999,13507.783333329999,,,,,
1701876100000,,,,,,,,
1701876140000,,0.0,,0.0,0.0,,,
1701876145000,0.0,0.0,0.0,0.0,0.0,,,
1701876150000,0.0,0.0,0.0,83.65,79.7833333333,,,
1701876155000,66.4833333333,90.3833333333,80.75,266.9,253.4,,,
1701876160000,264.0,283.9666666666,248.4333333333,704.6333333333,676.2666666666,,,
1701876165000,531.4166666666,734.2,679.8833333333,1160.95,1122.4666666666,,,
1701876170000,975.85,1178.8666666666,1153.9333333333,1530.4166666666,1479.5,,,
1701876175000,1328.6,1553.05,1522.4666666666,1988.2833333332999,1919.7166666666,,,
1701876180000,1971.45,2015.3833333332998,1978.2666666666,2699.2166666666,2593.3666666666,,,
1701876185000,2699.3833333333,2723.2666666666,2669.2833333332997,3647.0,3483.7,,,
1701876190000,3422.06666667,3701.3,3583.63333333,4403.01666667,4255.03333333,,,
1701876195000,4424.95,4473.23333333,4374.66666667,5140.53333333,5150.31666667,,,
1701876200000,5182.46666667,5485.5,5271.18333333,6177.05,5986.316666670001,,,
1701876205000,6183.55,6276.3,6154.58333333,7115.66666666,6876.15,,,
1701876210000,6897.5,7219.66666666,7074.83333333,7774.08333333,7516.53333333,,,
1701876215000,7650.483333329999,7887.55,7739.06666666,8521.25,8240.25,,,
1701876220000,8316.73333333,8791.71666666,8489.283333329999,9124.283333329999,8823.283333329999,,,
1701876225000,9099.25,9310.16666666,9093.06666666,9502.43333333,9173.81666666,,,
1701876230000,9715.0,9639.6,9441.01666666,10087.23333333,9742.883333329999,,,
